Date,Julian,Hour,Station,Standard,ZipCodes,Scope,HlyAirTmp (F),HlyDewPnt (F),HlyEto (in),HlyNetRad (Ly/day),HlyAsceEto (in),HlyAsceEtr (in),HlyPrecip (in),HlyRelHum (%),HlyResWind (MPH),HlySoilTmp (F),HlySolRad (Ly/day),HlyVapPres (mBars),HlyWindDir (°),HlyWindSpd (MPH)
2020-12-04,339,1500,250,english,"95987, 95955, 95932, 95912",hourly,68.6,33.8,0.01,255,0.01,,0,28,4.4,49.4,608,6.6,41,4.8
2020-12-04,339,1600,250,english,"95987, 95955, 95932, 95912",hourly,71.7,34.3,0,85,0,,0,25,2.2,49.6,319,6.7,22,2.2
2020-12-04,339,1700,250,english,"95987, 95955, 95932, 95912",hourly,64.7,32.6,0,-54,0,,0,30,0.3,49.8,65,6.3,54,1.9
2020-12-04,339,1800,250,english,"95987, 95955, 95932, 95912",hourly,55,31,0,-90,0,,0,40,1.3,49.9,0,5.9,166,1.7
2020-12-04,339,1900,250,english,"95987, 95955, 95932, 95912",hourly,49.2,30.6,0,-86,0,,0,48,2.1,50.1,0,5.8,241,2.4
2020-12-04,339,2000,250,english,"95987, 95955, 95932, 95912",hourly,44.9,28.9,0,-85,0,,0,53,3.4,50.1,0,5.4,242,3.4
2020-12-04,339,2100,250,english,"95987, 95955, 95932, 95912",hourly,41.4,28.3,0,-83,0,,0,59,3.1,50.1,0,5.3,239,3.1
2020-12-04,339,2200,250,english,"95987, 95955, 95932, 95912",hourly,38.8,27.8,0,-82,0,,0,64,2.3,50.1,0,5.1,209,2.7
2020-12-04,339,2300,250,english,"95987, 95955, 95932, 95912",hourly,37.5,28.3,0,-81,0,,0,69,1.7,50.1,0,5.3,206,2.2
2020-12-04,339,2400,250,english,"95987, 95955, 95932, 95912",hourly,36.8,28.1,0,-81,0,,0,70,1.8,50,0,5.2,291,2.5
2020-12-05,340,0100,250,english,"95987, 95955, 95932, 95912",hourly,35.4,27.1,0,-85,0,,0,72,2.3,49.9,0,5,257,2.6
2020-12-05,340,0200,250,english,"95987, 95955, 95932, 95912",hourly,34.4,27.4,0,-84,0,,0,75,2.3,49.8,0,5.1,267,2.4
2020-12-05,340,0300,250,english,"95987, 95955, 95932, 95912",hourly,32.1,26.3,0,-84,0,,0,79,2.3,49.7,0,4.8,307,2.5
2020-12-05,340,0400,250,english,"95987, 95955, 95932, 95912",hourly,32.6,27.2,0,-83,0,,0,80,2.7,49.6,0,5,276,3
2020-12-05,340,0500,250,english,"95987, 95955, 95932, 95912",hourly,32.7,26.6,0,-84,0,,0,78,2.4,49.5,0,4.9,261,2.8
2020-12-05,340,0600,250,english,"95987, 95955, 95932, 95912",hourly,31.9,25.9,0,-84,0,,0,78,2.3,49.4,0,4.8,225,2.6
2020-12-05,340,0700,250,english,"95987, 95955, 95932, 95912",hourly,30.5,25.6,0,-83,0,,0,82,1.1,49.3,0,4.7,213,2
2020-12-05,340,0800,250,english,"95987, 95955, 95932, 95912",hourly,30.6,26.3,0,-37,0,,0,84,1.2,49.2,73,4.8,310,1.8
2020-12-05,340,0900,250,english,"95987, 95955, 95932, 95912",hourly,39.7,33.7,0,101,0,,0,79,2.5,49.1,336,6.6,344,2.9
2020-12-05,340,1000,250,english,"95987, 95955, 95932, 95912",hourly,48.2,36.2,0.01,270,0.01,,0,63,3.4,49,617,7.2,12,4.1
2020-12-05,340,1100,250,english,"95987, 95955, 95932, 95912",hourly,53.5,36.8,0.01,392,0.01,,0,53,1.4,48.9,801,7.4,358,2.7
2020-12-05,340,1200,250,english,"95987, 95955, 95932, 95912",hourly,57.3,37,0.01,441,0.01,,0,47,2.4,48.8,864,7.5,11,2.9
2020-12-05,340,1300,250,english,"95987, 95955, 95932, 95912",hourly,57.6,37.2,0.01,234,0.01,,0,46,2.3,48.9,525,7.5,124,3.8
2020-12-05,340,1400,250,english,"95987, 95955, 95932, 95912",hourly,57.3,37.2,0,110,0.01,,0,47,3,49,319,7.5,211,3.2
2020-12-05,340,1500,250,english,"95987, 95955, 95932, 95912",hourly,57.8,38.4,0,85,0,,0,48,1.6,49.1,265,7.9,201,2.2
2020-12-05,340,1600,250,english,"95987, 95955, 95932, 95912",hourly,57.6,36.1,0,51,0,,0,44,1.6,49.3,197,7.2,180,2.3
2020-12-05,340,1700,250,english,"95987, 95955, 95932, 95912",hourly,54.6,36.4,0,-6,0,,0,50,2.1,49.4,80,7.3,115,2.7
2020-12-05,340,1800,250,english,"95987, 95955, 95932, 95912",hourly,47.7,35.9,0,-53,0,,0,63,1.3,49.5,0,7.1,170,3.2
2020-12-05,340,1900,250,english,"95987, 95955, 95932, 95912",hourly,45.8,35.3,0,-53,0,,0,66,1.9,49.6,0,7,255,3.7
2020-12-05,340,2000,250,english,"95987, 95955, 95932, 95912",hourly,44,34,0,-53,0,,0,68,3.2,49.7,0,6.6,240,3.4
2020-12-05,340,2100,250,english,"95987, 95955, 95932, 95912",hourly,44.7,37.9,0,-51,0,,0,77,2.7,49.7,0,7.7,28,3.3
2020-12-05,340,2200,250,english,"95987, 95955, 95932, 95912",hourly,48.2,41.7,0,-50,0,,0,78,4,49.7,0,9,25,4.4
2020-12-05,340,2300,250,english,"95987, 95955, 95932, 95912",hourly,46.9,40.7,0,-50,0,,0,79,1.8,49.7,0,8.6,247,2.5
2020-12-05,340,2400,250,english,"95987, 95955, 95932, 95912",hourly,42.6,37,0,-51,0,,0,80,1.4,49.7,0,7.5,202,2.4
2020-12-06,341,0100,250,english,"95987, 95955, 95932, 95912",hourly,38,33.4,0,-85,0,,0,83,2.7,49.7,0,6.5,338,3
2020-12-06,341,0200,250,english,"95987, 95955, 95932, 95912",hourly,38.6,35.1,0,-83,0,,0,87,3.3,49.7,0,6.9,341,3.9
2020-12-06,341,0300,250,english,"95987, 95955, 95932, 95912",hourly,35.4,31.6,0,-84,0,,0,86,3.3,49.7,0,6,273,3.4
2020-12-06,341,0400,250,english,"95987, 95955, 95932, 95912",hourly,35.5,31.4,0,-85,0,,0,85,3.7,49.6,0,6,294,3.8
2020-12-06,341,0500,250,english,"95987, 95955, 95932, 95912",hourly,36.6,32.4,0,-84,0,,0,84,2.9,49.6,0,6.2,283,3.3
2020-12-06,341,0600,250,english,"95987, 95955, 95932, 95912",hourly,35.8,30.8,0,-85,0,,0,82,1.8,49.5,0,5.8,243,2.9
2020-12-06,341,0700,250,english,"95987, 95955, 95932, 95912",hourly,34.3,29.2,0,-86,0,,0,82,3.5,49.5,0,5.5,246,3.6
2020-12-06,341,0800,250,english,"95987, 95955, 95932, 95912",hourly,34,30,0,-46,0,,0,85,3,49.4,62,5.6,219,3.1
2020-12-06,341,0900,250,english,"95987, 95955, 95932, 95912",hourly,43.9,36,0,100,0,,0,73,1,49.3,340,7.2,114,3
2020-12-06,341,1000,250,english,"95987, 95955, 95932, 95912",hourly,53.6,38.6,0.01,265,0.01,,0,57,3.1,49.3,612,8,40,3.5
2020-12-06,341,1100,250,english,"95987, 95955, 95932, 95912",hourly,59.6,38.6,0.01,410,0.01,,0,45,7.5,49.2,849,7.9,359,7.9
2020-12-06,341,1200,250,english,"95987, 95955, 95932, 95912",hourly,64.3,35.5,0.02,487,0.02,,0,34,14.9,49.2,1007,7,350,15.2
2020-12-06,341,1300,250,english,"95987, 95955, 95932, 95912",hourly,65.3,35,0.02,419,0.02,,0,32,13.8,49.3,834,6.9,358,14.2
2020-12-06,341,1400,250,english,"95987, 95955, 95932, 95912",hourly,66.4,33.3,0.02,398,0.02,,0,29,14.9,49.4,839,6.4,351,15.2
2020-12-06,341,1500,250,english,"95987, 95955, 95932, 95912",hourly,67.2,32.5,0.01,257,0.01,,0,27,14,49.5,619,6.2,345,14.3
2020-12-06,341,1600,250,english,"95987, 95955, 95932, 95912",hourly,66.2,32.1,0.01,85,0.01,,0,28,13.3,49.6,323,6.1,348,13.5
2020-12-06,341,1700,250,english,"95987, 95955, 95932, 95912",hourly,61.6,31.6,0,-60,0,,0,32,9.2,49.8,56,6,344,9.4
2020-12-06,341,1800,250,english,"95987, 95955, 95932, 95912",hourly,56.4,30,0,-93,0,,0,36,7,49.9,0,5.6,314,7.1
2020-12-06,341,1900,250,english,"95987, 95955, 95932, 95912",hourly,59.1,30,0,-95,0,,0,33,11.3,50,0,5.6,327,11.6
2020-12-06,341,2000,250,english,"95987, 95955, 95932, 95912",hourly,61.9,30.1,0.01,-97,0,,0,30,15.7,50.1,0,5.7,336,15.8
2020-12-06,341,2100,250,english,"95987, 95955, 95932, 95912",hourly,60.2,31.5,0.01,-94,0,,0,34,14.7,50.1,0,6,340,14.9
2020-12-06,341,2200,250,english,"95987, 95955, 95932, 95912",hourly,60,32,0.01,-94,0,,0,35,17.6,50.2,0,6.1,339,17.8
2020-12-06,341,2300,250,english,"95987, 95955, 95932, 95912",hourly,59.6,31.7,0.01,-94,0,,0,35,17.5,50.2,0,6,337,17.8
2020-12-06,341,2400,250,english,"95987, 95955, 95932, 95912",hourly,59.2,32,0.01,-93,0,,0,36,19.2,50.3,0,6.1,337,19.4
2020-12-07,342,0100,250,english,"95987, 95955, 95932, 95912",hourly,58,32.6,0.01,-101,0,,0,38,19.8,50.3,0,6.3,339,20
2020-12-07,342,0200,250,english,"95987, 95955, 95932, 95912",hourly,56.9,32.4,0.01,-100,0,,0,39,18.9,50.3,0,6.2,337,19
2020-12-07,342,0300,250,english,"95987, 95955, 95932, 95912",hourly,56.4,32.3,0.01,-100,0,,0,40,20,50.4,1,6.2,340,20.2
2020-12-07,342,0400,250,english,"95987, 95955, 95932, 95912",hourly,55.7,32,0.01,-100,0,,0,40,19.6,50.4,1,6.1,338,19.8
2020-12-07,342,0500,250,english,"95987, 95955, 95932, 95912",hourly,55.9,31.3,0.01,-101,0,,0,39,19.7,50.4,0,5.9,339,20.1
2020-12-07,342,0600,250,english,"95987, 95955, 95932, 95912",hourly,55.8,30.7,0.01,-101,0,,0,38,18.6,50.4,0,5.8,341,18.9
2020-12-07,342,0700,250,english,"95987, 95955, 95932, 95912",hourly,55.6,30.3,0.01,-101,0,,0,38,18.2,50.4,0,5.7,339,18.3
2020-12-07,342,0800,250,english,"95987, 95955, 95932, 95912",hourly,56.2,30,0.01,-54,0,,0,37,18.9,50.5,77,5.6,339,19.1
2020-12-07,342,0900,250,english,"95987, 95955, 95932, 95912",hourly,58.2,31.1,0.01,91,0.01,,0,36,18.5,50.5,342,5.9,349,18.9
2020-12-07,342,1000,250,english,"95987, 95955, 95932, 95912",hourly,61.9,31.1,0.01,260,0.01,,0,31,19.6,50.5,626,5.9,348,19.9
2020-12-07,342,1100,250,english,"95987, 95955, 95932, 95912",hourly,64.5,31.2,0.02,395,0.02,,0,28,19.1,50.5,838,5.9,347,19.4
2020-12-07,342,1200,250,english,"95987, 95955, 95932, 95912",hourly,67.4,30.6,0.02,468,0.02,,0,25,18.1,50.5,952,5.8,344,18.5
2020-12-07,342,1300,250,english,"95987, 95955, 95932, 95912",hourly,70.2,30,0.02,466,0.02,,0,22,16,50.6,951,5.6,336,16.2
2020-12-07,342,1400,250,english,"95987, 95955, 95932, 95912",hourly,72.3,29.7,0.02,390,0.02,,0,21,15.1,50.6,838,5.6,341,15.3
2020-12-07,342,1500,250,english,"95987, 95955, 95932, 95912",hourly,73.2,29.3,0.01,251,0.02,,0,20,13.7,50.8,619,5.5,342,14
2020-12-07,342,1600,250,english,"95987, 95955, 95932, 95912",hourly,72.1,29.5,0.01,83,0.01,,0,20,11.7,50.9,332,5.5,343,11.8
2020-12-07,342,1700,250,english,"95987, 95955, 95932, 95912",hourly,66.5,28.4,0,-62,0,,0,24,6.9,51,70,5.3,332,7
2020-12-07,342,1800,250,english,"95987, 95955, 95932, 95912",hourly,57.5,27.2,0,-100,0,,0,31,4.2,51.2,0,5,322,4.4
2020-12-07,342,1900,250,english,"95987, 95955, 95932, 95912",hourly,55.2,27.2,0,-99,0,,0,34,5.5,51.2,0,5,315,5.5
2020-12-07,342,2000,250,english,"95987, 95955, 95932, 95912",hourly,55.5,27.8,0,-98,0,,0,34,5.8,51.3,1,5.2,319,5.8
2020-12-07,342,2100,250,english,"95987, 95955, 95932, 95912",hourly,55.4,27.9,0,-98,0,,0,34,5.8,51.3,0,5.2,318,5.9
2020-12-07,342,2200,250,english,"95987, 95955, 95932, 95912",hourly,52.3,29.6,0,-95,0,,0,41,3.4,51.3,0,5.5,342,4
2020-12-07,342,2300,250,english,"95987, 95955, 95932, 95912",hourly,47.4,31.4,0,-90,0,,0,53,2.1,51.3,0,6,328,2.4
2020-12-07,342,2400,250,english,"95987, 95955, 95932, 95912",hourly,49,27.4,0,-94,0,,0,43,4.8,51.2,0,5.1,319,4.9
2020-12-08,343,0100,250,english,"95987, 95955, 95932, 95912",hourly,50.3,26.8,0,-111,0,,0,40,5.5,51.2,0,4.9,320,5.5
2020-12-08,343,0200,250,english,"95987, 95955, 95932, 95912",hourly,50.9,26.6,0,-112,0,,0,39,4.9,51.1,0,4.9,315,5
2020-12-08,343,0300,250,english,"95987, 95955, 95932, 95912",hourly,45.3,27.8,0,-106,0,,0,50,2.3,51,0,5.2,347,3.9
2020-12-08,343,0400,250,english,"95987, 95955, 95932, 95912",hourly,43.2,30,0,-103,0,,0,59,1.8,50.9,0,5.6,319,3.4
2020-12-08,343,0500,250,english,"95987, 95955, 95932, 95912",hourly,40.6,27.8,0,-103,0,,0,60,0.7,50.8,0,5.2,94,3
2020-12-08,343,0600,250,english,"95987, 95955, 95932, 95912",hourly,40.2,26.4,0,-104,0,,0,57,1.7,50.7,0,4.9,208,3.1
2020-12-08,343,0700,250,english,"95987, 95955, 95932, 95912",hourly,37.7,22.9,0,-106,0,,0,55,3.5,50.6,0,4.2,179,3.6
2020-12-08,343,0800,250,english,"95987, 95955, 95932, 95912",hourly,37.6,25.1,0,-52,0,,0,60,2.2,50.5,82,4.6,194,2.7
2020-12-08,343,0900,250,english,"95987, 95955, 95932, 95912",hourly,47.2,29.5,0,96,0,,0,50,2,50.4,359,5.5,179,2.3
2020-12-08,343,1000,250,english,"95987, 95955, 95932, 95912",hourly,56.3,29.5,0.01,267,0.01,,0,36,2.6,50.3,653,5.5,98,2.9
2020-12-08,343,1100,250,english,"95987, 95955, 95932, 95912",hourly,58.3,31.1,0.01,406,0.01,,0,35,3.7,50.1,873,5.9,113,4.1
2020-12-08,343,1200,250,english,"95987, 95955, 95932, 95912",hourly,64.8,30.1,0.01,475,0.01,,0,27,3.7,50.1,985,5.7,35,4.1
2020-12-08,343,1300,250,english,"95987, 95955, 95932, 95912",hourly,65.7,31.3,0.01,476,0.01,,0,28,3.4,50.1,982,5.9,86,4
2020-12-08,343,1400,250,english,"95987, 95955, 95932, 95912",hourly,65.4,32.6,0.01,402,0.01,,0,29,4.6,50.2,860,6.3,125,5.3
2020-12-08,343,1500,250,english,"95987, 95955, 95932, 95912",hourly,65.1,33.9,0.01,263,0.01,,0,31,4.5,50.4,635,6.6,126,4.6
2020-12-08,343,1600,250,english,"95987, 95955, 95932, 95912",hourly,63.2,36,0,92,0.01,,0,36,5.3,50.6,339,7.2,119,5.3
2020-12-08,343,1700,250,english,"95987, 95955, 95932, 95912",hourly,57.3,35.6,0,-53,0,,0,44,4.5,50.7,67,7.1,128,4.5
2020-12-08,343,1800,250,english,"95987, 95955, 95932, 95912",hourly,49.6,33.6,0,-92,0,,0,54,2.5,50.8,0,6.5,149,3.4
2020-12-08,343,1900,250,english,"95987, 95955, 95932, 95912",hourly,46.8,31.7,0,-92,0,,0,56,3.7,50.9,0,6,230,3.7
2020-12-08,343,2000,250,english,"95987, 95955, 95932, 95912",hourly,45.4,31.8,0,-91,0,,0,59,2.2,50.9,0,6.1,217,2.5
2020-12-08,343,2100,250,english,"95987, 95955, 95932, 95912",hourly,40.7,30.6,0,-89,0,,0,67,1.7,50.9,0,5.8,178,2.3
2020-12-08,343,2200,250,english,"95987, 95955, 95932, 95912",hourly,36.3,29,0,-88,0,,0,74,0.9,50.8,0,5.4,340,4.2
2020-12-08,343,2300,250,english,"95987, 95955, 95932, 95912",hourly,37.6,33.9,0,-84,0,,0,86,2.9,50.7,0,6.6,8,4.1
2020-12-08,343,2400,250,english,"95987, 95955, 95932, 95912",hourly,33.7,29.3,0,-86,0,,0,84,3.5,50.6,0,5.5,266,3.9
2020-12-09,344,0100,250,english,"95987, 95955, 95932, 95912",hourly,34.7,28.7,0,-76,0,,0,78,2.3,50.5,0,5.3,252,2.7
2020-12-09,344,0200,250,english,"95987, 95955, 95932, 95912",hourly,33.7,26,0,-78,0,,0,73,2.2,50.4,0,4.8,206,2.8
2020-12-09,344,0300,250,english,"95987, 95955, 95932, 95912",hourly,34.1,28.2,0,-76,0,,0,79,2.1,50.3,0,5.2,276,2.3
2020-12-09,344,0400,250,english,"95987, 95955, 95932, 95912",hourly,32,26.8,0,-76,0,,0,81,1.5,50.1,0,4.9,264,2.5
2020-12-09,344,0500,250,english,"95987, 95955, 95932, 95912",hourly,29.4,24.9,0,-76,0,,0,83,2.7,50,0,4.6,258,2.9
2020-12-09,344,0600,250,english,"95987, 95955, 95932, 95912",hourly,28.7,23.7,0,-77,0,,0,81,0.5,49.8,0,4.3,75,2.8
2020-12-09,344,0700,250,english,"95987, 95955, 95932, 95912",hourly,28.8,23.5,0,-77,0,,0,80,1.5,49.7,0,4.3,159,2.5
2020-12-09,344,0800,250,english,"95987, 95955, 95932, 95912",hourly,31.3,26.1,0,-56,0,,0,81,3,49.6,34,4.8,219,3.3
2020-12-09,344,0900,250,english,"95987, 95955, 95932, 95912",hourly,36.4,29.9,0,81,0,,0,77,2.5,49.4,297,5.6,270,2.7
2020-12-09,344,1000,250,english,"95987, 95955, 95932, 95912",hourly,50.1,35.3,0,255,0.01,,0,56,1.3,49.3,598,7,331,2.2
2020-12-09,344,1100,250,english,"95987, 95955, 95932, 95912",hourly,59.1,35.5,0.01,407,0.01,,0,41,2.7,49.2,873,7,5,3.6
2020-12-09,344,1200,250,english,"95987, 95955, 95932, 95912",hourly,60.2,36,0.01,433,0.01,,0,40,5.5,49.2,861,7.2,30,5.7
2020-12-09,344,1300,250,english,"95987, 95955, 95932, 95912",hourly,63.5,37,0.01,401,0.01,,0,37,4.7,49.2,803,7.5,39,4.8
2020-12-09,344,1400,250,english,"95987, 95955, 95932, 95912",hourly,66.6,36.5,0.01,342,0.01,,0,33,4.4,49.3,720,7.3,20,4.6
2020-12-09,344,1500,250,english,"95987, 95955, 95932, 95912",hourly,65.9,36.9,0.01,150,0.01,,0,34,3.4,49.4,398,7.4,48,3.7
2020-12-09,344,1600,250,english,"95987, 95955, 95932, 95912",hourly,62,37,0,23,0,,0,39,1.6,49.6,148,7.5,80,1.8
2020-12-09,344,1700,250,english,"95987, 95955, 95932, 95912",hourly,59.2,36.3,0,-22,0,,0,42,2.5,49.8,43,7.3,270,2.7
2020-12-09,344,1800,250,english,"95987, 95955, 95932, 95912",hourly,54,35,0,-47,0,,0,48,3.8,50,1,6.9,253,3.9
2020-12-09,344,1900,250,english,"95987, 95955, 95932, 95912",hourly,53.3,36.3,0,-47,0,,0,52,4.9,50.1,0,7.3,312,5.1
2020-12-09,344,2000,250,english,"95987, 95955, 95932, 95912",hourly,60.2,35.8,0,-49,0,,0,40,10.6,50.2,0,7.1,337,10.8
2020-12-09,344,2100,250,english,"95987, 95955, 95932, 95912",hourly,61.7,33.4,0.01,-51,0,,0,34,12.9,50.3,0,6.5,334,13.1
2020-12-09,344,2200,250,english,"95987, 95955, 95932, 95912",hourly,61.8,31.5,0.01,-52,0,,0,32,14.5,50.3,0,6,331,14.6
2020-12-09,344,2300,250,english,"95987, 95955, 95932, 95912",hourly,61,30.7,0.01,-52,0,,0,32,14.5,50.3,0,5.8,331,14.7
2020-12-09,344,2400,250,english,"95987, 95955, 95932, 95912",hourly,60.3,29.3,0.01,-53,0,,0,31,13.7,50.4,0,5.5,334,13.8
2020-12-10,345,0100,250,english,"95987, 95955, 95932, 95912",hourly,59.1,28.3,0,-113,0,,0,31,12.7,50.4,0,5.3,332,12.8
2020-12-10,345,0200,250,english,"95987, 95955, 95932, 95912",hourly,58.3,26.6,0,-115,0,,0,29,12.4,50.4,0,4.9,333,12.5
2020-12-10,345,0300,250,english,"95987, 95955, 95932, 95912",hourly,57.1,25,0,-115,0,,0,29,10.2,50.5,1,4.6,331,10.3
2020-12-10,345,0400,250,english,"95987, 95955, 95932, 95912",hourly,53.7,23.6,0,-114,0,,0,31,7.3,50.5,0,4.3,329,7.4
2020-12-10,345,0500,250,english,"95987, 95955, 95932, 95912",hourly,51,21.8,0,-114,0,,0,31,6.1,50.5,0,4,321,6.2
2020-12-10,345,0600,250,english,"95987, 95955, 95932, 95912",hourly,51.1,20.1,0,-116,0,,0,29,7.2,50.5,0,3.7,316,7.3
2020-12-10,345,0700,250,english,"95987, 95955, 95932, 95912",hourly,49.8,20,0,-115,0,,0,30,6.6,50.5,0,3.7,308,6.7
2020-12-10,345,0800,250,english,"95987, 95955, 95932, 95912",hourly,48.3,20.5,0,-68,0,,0,33,5.2,50.5,72,3.8,318,5.2
2020-12-10,345,0900,250,english,"95987, 95955, 95932, 95912",hourly,54.2,22.1,0,81,0.01,,0,28,4.8,50.4,344,4.1,328,4.9
2020-12-10,345,1000,250,english,"95987, 95955, 95932, 95912",hourly,59.5,21.4,0.01,250,0.01,,0,23,10.6,50.4,638,3.9,338,10.7
2020-12-10,345,1100,250,english,"95987, 95955, 95932, 95912",hourly,62.3,20.6,0.01,385,0.02,,0,20,11.5,50.4,860,3.8,339,11.7
2020-12-10,345,1200,250,english,"95987, 95955, 95932, 95912",hourly,65,20,0.01,457,0.02,,0,18,7.9,50.3,973,3.7,342,8.3
2020-12-10,345,1300,250,english,"95987, 95955, 95932, 95912",hourly,68.5,22.2,0.01,458,0.01,,0,17,4.8,50.4,973,4.1,20,5.4
2020-12-10,345,1400,250,english,"95987, 95955, 95932, 95912",hourly,68.2,25.2,0.01,390,0.01,,0,20,5.9,50.5,857,4.6,52,6.1
2020-12-10,345,1500,250,english,"95987, 95955, 95932, 95912",hourly,67.9,24.6,0.01,253,0.01,,0,19,5,50.6,637,4.5,60,5.2
2020-12-10,345,1600,250,english,"95987, 95955, 95932, 95912",hourly,65.4,26.5,0,86,0.01,,0,23,3.5,50.7,348,4.9,110,4
2020-12-10,345,1700,250,english,"95987, 95955, 95932, 95912",hourly,58.9,27.3,0,-65,0,,0,30,3.6,50.8,71,5,97,4.1
2020-12-10,345,1800,250,english,"95987, 95955, 95932, 95912",hourly,50.5,31.5,0,-99,0,,0,48,2.7,50.9,0,6,11,3.3
2020-12-10,345,1900,250,english,"95987, 95955, 95932, 95912",hourly,46.9,32.8,0,-95,0,,0,58,4.8,51,0,6.3,340,5.1
2020-12-10,345,2000,250,english,"95987, 95955, 95932, 95912",hourly,42.4,30,0,-95,0,,0,61,4.6,51,0,5.6,293,4.8
2020-12-10,345,2100,250,english,"95987, 95955, 95932, 95912",hourly,42,28.9,0,-95,0,,0,60,4,50.9,0,5.4,315,4.6
2020-12-10,345,2200,250,english,"95987, 95955, 95932, 95912",hourly,42,29.2,0,-95,0,,0,60,4.5,50.8,0,5.4,288,4.7
2020-12-10,345,2300,250,english,"95987, 95955, 95932, 95912",hourly,40.6,30.2,0,-93,0,,0,66,4,50.7,0,5.7,284,4.1
2020-12-10,345,2400,250,english,"95987, 95955, 95932, 95912",hourly,40.9,30.1,0,-94,0,,0,65,5,50.6,0,5.7,312,5.1
2020-12-11,346,0100,250,english,"95987, 95955, 95932, 95912",hourly,39.9,29.9,0,-57,0,,0,67,2.6,50.6,0,5.6,320,3.2
2020-12-11,346,0200,250,english,"95987, 95955, 95932, 95912",hourly,37.3,27.8,0,-58,0,,0,68,1.1,50.5,0,5.1,208,2.7
2020-12-11,346,0300,250,english,"95987, 95955, 95932, 95912",hourly,33.5,25.9,0,-57,0,,0,74,2.5,50.3,0,4.8,213,3.9
2020-12-11,346,0400,250,english,"95987, 95955, 95932, 95912",hourly,36.3,27.1,0,-58,0,,0,69,3.4,50.2,0,5,291,3.6
2020-12-11,346,0500,250,english,"95987, 95955, 95932, 95912",hourly,38,28.3,0,-58,0,,0,68,3.3,50.1,0,5.3,325,3.8
2020-12-11,346,0600,250,english,"95987, 95955, 95932, 95912",hourly,36.3,28.8,0,-57,0,,0,74,3.4,50,0,5.4,265,3.5
2020-12-11,346,0700,250,english,"95987, 95955, 95932, 95912",hourly,37.6,29.2,0,-57,0,,0,72,2.8,49.9,0,5.5,248,3.1
2020-12-11,346,0800,250,english,"95987, 95955, 95932, 95912",hourly,39.3,29.2,0,-44,0,,0,67,2.2,49.8,18,5.5,235,2.5
2020-12-11,346,0900,250,english,"95987, 95955, 95932, 95912",hourly,42.6,31.6,0,40,0,,0,65,1.7,49.7,205,6,164,2.5
2020-12-11,346,1000,250,english,"95987, 95955, 95932, 95912",hourly,51,31.1,0,163,0,,0,46,3.3,49.7,422,5.9,68,3.4
2020-12-11,346,1100,250,english,"95987, 95955, 95932, 95912",hourly,51.1,29.9,0,144,0.01,,0,44,3.9,49.7,372,5.6,79,4.2
2020-12-11,346,1200,250,english,"95987, 95955, 95932, 95912",hourly,53,29.7,0.01,179,0.01,,0,41,5.5,49.7,434,5.6,45,5.7
2020-12-11,346,1300,250,english,"95987, 95955, 95932, 95912",hourly,52.2,35.5,0,121,0.01,,0,53,4.1,49.7,346,7,101,4.6
2020-12-11,346,1400,250,english,"95987, 95955, 95932, 95912",hourly,51.6,40.3,0,47,0,,0,65,5.8,49.8,225,8.5,136,6.1
2020-12-11,346,1500,250,english,"95987, 95955, 95932, 95912",hourly,51.4,39.6,0,37,0,,0,64,6.7,49.9,192,8.3,145,6.9
2020-12-11,346,1600,250,english,"95987, 95955, 95932, 95912",hourly,50.5,39.2,0,3,0,,0,65,8.2,50,114,8.1,132,8.4
2020-12-11,346,1700,250,english,"95987, 95955, 95932, 95912",hourly,48.8,42.3,0,-14,0,,0,78,7.7,50.1,39,9.2,131,7.9
2020-12-11,346,1800,250,english,"95987, 95955, 95932, 95912",hourly,47.6,43.3,0,-37,0,,0,85,9.7,50.1,0,9.5,139,9.9
2020-12-11,346,1900,250,english,"95987, 95955, 95932, 95912",hourly,46.8,44.2,0,-36,0,,0,91,11.4,50.2,0,9.9,144,11.4
2020-12-11,346,2000,250,english,"95987, 95955, 95932, 95912",hourly,46.1,43.9,0,-36,0,,0,92,11,50.3,0,9.8,145,11.1
2020-12-11,346,2100,250,english,"95987, 95955, 95932, 95912",hourly,45.9,43.1,0,-37,0,,0,90,13.6,50.3,0,9.5,150,13.7
2020-12-11,346,2200,250,english,"95987, 95955, 95932, 95912",hourly,45.5,42.8,0,-37,0,,0,90,13.6,50.3,0,9.4,147,13.7
2020-12-11,346,2300,250,english,"95987, 95955, 95932, 95912",hourly,45.3,43.2,0,-37,0,,0,92,12.3,50.3,0,9.5,146,12.4
2020-12-11,346,2400,250,english,"95987, 95955, 95932, 95912",hourly,46.1,43.9,0,-36,0,,0,92,12.8,50.3,0,9.8,144,12.9
2020-12-12,347,0100,250,english,"95987, 95955, 95932, 95912",hourly,46.7,44.7,0,-35,0,,0,93,9.4,50.3,0,10.1,133,9.6
2020-12-12,347,0200,250,english,"95987, 95955, 95932, 95912",hourly,47.2,45.3,0,-35,0,,0,93,4.5,50.3,0,10.3,140,4.7
2020-12-12,347,0300,250,english,"95987, 95955, 95932, 95912",hourly,47.1,45.3,0,-35,0,,0,93,2.5,50.3,0,10.3,281,3.3
2020-12-12,347,0400,250,english,"95987, 95955, 95932, 95912",hourly,46.4,45.1,0,-35,0,,0,95,6.7,50.3,0,10.2,286,6.9
