Date,Julian,Hour,Station,Standard,ZipCodes,Scope,HlyAirTmp (F),HlyDewPnt (F),HlyEto (in),HlyNetRad (Ly/day),HlyAsceEto (in),HlyAsceEtr (in),HlyPrecip (in),HlyRelHum (%),HlyResWind (MPH),HlySoilTmp (F),HlySolRad (Ly/day),HlyVapPres (mBars),HlyWindDir (°),HlyWindSpd (MPH)
2021-01-22,22,1800,6,english,"95618, 95617, 95616",hourly,46.5,45.2,0,-29,0,,0,95,6.4,50.6,13,10.3,121,6.6
2021-01-22,22,1900,6,english,"95618, 95617, 95616",hourly,45.3,44.8,0,-38,0,,0,98,3.8,50.1,0,10.1,143,4
2021-01-22,22,2000,6,english,"95618, 95617, 95616",hourly,44,43.9,0,-38,0,,0,100,1.5,49.5,0,9.7,261,2.1
2021-01-22,22,2100,6,english,"95618, 95617, 95616",hourly,44.2,44.1,0,-38,0,,0,100,0.7,49,0,9.8,67,1.1
2021-01-22,22,2200,6,english,"95618, 95617, 95616",hourly,43.4,43.3,0,-38,0,,0,100,1,48.6,0,9.5,94,1.3
2021-01-22,22,2300,6,english,"95618, 95617, 95616",hourly,42.9,42.8,0,-38,0,,0,100,1.1,48.1,0,9.3,59,1.2
2021-01-22,22,2400,6,english,"95618, 95617, 95616",hourly,42.6,42.5,0,-38,0,,0,100,2.5,47.8,0,9.2,41,2.6
2021-01-23,23,0100,6,english,"95618, 95617, 95616",hourly,42.4,42.3,0,-81,0,,0,100,2.5,47.5,0,9.2,349,2.7
2021-01-23,23,0200,6,english,"95618, 95617, 95616",hourly,41.9,41.8,0,-81,0,,0,100,4.5,47.4,0,9,348,4.6
2021-01-23,23,0300,6,english,"95618, 95617, 95616",hourly,42.5,42.4,0,-81,0,,0,100,3.6,47.3,0,9.2,352,3.8
2021-01-23,23,0400,6,english,"95618, 95617, 95616",hourly,43.2,43.1,0,-80,0,,0,100,4.2,47.4,0,9.5,340,4.2
2021-01-23,23,0500,6,english,"95618, 95617, 95616",hourly,42.9,42.8,0,-81,0,,0,100,4,47.3,0,9.4,322,4.1
2021-01-23,23,0600,6,english,"95618, 95617, 95616",hourly,42.5,42.4,0,-81,0,,0,100,4.3,47.2,0,9.2,340,4.3
2021-01-23,23,0700,6,english,"95618, 95617, 95616",hourly,40.5,40.5,0,-81,0,,0,100,3.7,47.1,0,8.5,336,3.7
2021-01-23,23,0800,6,english,"95618, 95617, 95616",hourly,39.5,39.4,0,-61,0,,0,100,2.4,46.9,33,8.2,341,2.5
2021-01-23,23,0900,6,english,"95618, 95617, 95616",hourly,41.3,41,0,108,0,,0,99,3.1,46.6,336,8.7,327,3.2
2021-01-23,23,1000,6,english,"95618, 95617, 95616",hourly,45,43.7,0,259,0,,0,95,7,46.7,563,9.7,353,7
2021-01-23,23,1100,6,english,"95618, 95617, 95616",hourly,46.9,44.8,0.01,402,0.01,,0,92,6.7,47.2,778,10.1,352,6.9
2021-01-23,23,1200,6,english,"95618, 95617, 95616",hourly,50.5,45.1,0.01,536,0.01,,0,82,6.9,48.1,984,10.2,339,7.1
2021-01-23,23,1300,6,english,"95618, 95617, 95616",hourly,54.7,42.7,0.01,581,0.01,,0,64,8.9,49.1,1064,9.3,353,9.2
2021-01-23,23,1400,6,english,"95618, 95617, 95616",hourly,57.3,38.8,0.01,520,0.01,,0,50,10.4,50.1,983,8,358,10.7
2021-01-23,23,1500,6,english,"95618, 95617, 95616",hourly,58.8,36.9,0.01,386,0.01,,0,44,9.3,50.8,787,7.4,359,9.7
2021-01-23,23,1600,6,english,"95618, 95617, 95616",hourly,59.7,34.5,0.01,202,0.01,,0,39,8.1,51.3,499,6.8,5,8.3
2021-01-23,23,1700,6,english,"95618, 95617, 95616",hourly,58.9,33,0,29,0.01,,0,37,7.4,51.3,196,6.4,360,7.7
2021-01-23,23,1800,6,english,"95618, 95617, 95616",hourly,55.8,32.8,0,-87,0,,0,41,3.5,50.8,13,6.3,338,3.5
2021-01-23,23,1900,6,english,"95618, 95617, 95616",hourly,51,32.8,0,-94,0,,0,50,2,50.1,0,6.3,279,2.2
2021-01-23,23,2000,6,english,"95618, 95617, 95616",hourly,45.2,33.9,0,-89,0,,0,64,3.3,49.2,0,6.6,236,3.4
2021-01-23,23,2100,6,english,"95618, 95617, 95616",hourly,43.5,33.1,0,-89,0,,0,66,0.9,48.5,0,6.4,307,1.7
2021-01-23,23,2200,6,english,"95618, 95617, 95616",hourly,44.5,31.5,0,-91,0,,0,60,1.8,47.8,0,6,229,2.1
2021-01-23,23,2300,6,english,"95618, 95617, 95616",hourly,40.2,31.9,0,-88,0,,0,72,1,47.3,0,6.1,239,1.9
2021-01-23,23,2400,6,english,"95618, 95617, 95616",hourly,40,31.5,0,-88,0,,0,71,2.5,46.8,0,6,255,2.8
2021-01-24,24,0100,6,english,"95618, 95617, 95616",hourly,43.9,30.2,0,-54,0,,0,58,4.4,46.4,0,5.7,334,4.5
2021-01-24,24,0200,6,english,"95618, 95617, 95616",hourly,43.5,29.9,0,-54,0,,0,58,4.9,46.1,0,5.6,336,5
2021-01-24,24,0300,6,english,"95618, 95617, 95616",hourly,41.6,30,0,-53,0,,0,63,1.2,45.9,0,5.6,35,2.9
2021-01-24,24,0400,6,english,"95618, 95617, 95616",hourly,38.6,30.9,0,-51,0,,0,73,1,45.6,0,5.8,117,3.1
2021-01-24,24,0500,6,english,"95618, 95617, 95616",hourly,35.3,30.2,0,-50,0,,0,81,0.9,45.3,0,5.7,234,2.4
2021-01-24,24,0600,6,english,"95618, 95617, 95616",hourly,34.2,29.9,0,-50,0,,0,84,0.8,44.9,0,5.6,174,1.9
2021-01-24,24,0700,6,english,"95618, 95617, 95616",hourly,34,31.6,0,-49,0,,0,91,2.2,44.6,0,6,144,2.4
2021-01-24,24,0800,6,english,"95618, 95617, 95616",hourly,35.5,35.1,0,-19,0,,0,98,4,44.3,47,6.9,149,4.1
2021-01-24,24,0900,6,english,"95618, 95617, 95616",hourly,39.8,39.5,0,58,0,,0,99,6.4,44.2,190,8.2,151,6.5
2021-01-24,24,1000,6,english,"95618, 95617, 95616",hourly,45.5,43.3,0,252,0,,0,92,8.4,44.6,549,9.6,165,8.8
2021-01-24,24,1100,6,english,"95618, 95617, 95616",hourly,48.7,42.3,0,133,0,,0,78,11,45.3,344,9.2,192,11.2
2021-01-24,24,1200,6,english,"95618, 95617, 95616",hourly,49.5,41.4,0.01,206,0.01,,0,74,11.5,46,463,8.9,196,11.7
2021-01-24,24,1300,6,english,"95618, 95617, 95616",hourly,48.8,39.8,0,86,0,,0,71,9,46.6,291,8.3,190,9.2
2021-01-24,24,1400,6,english,"95618, 95617, 95616",hourly,48.3,39.9,0,83,0,,0,73,7.4,46.9,279,8.4,188,7.6
2021-01-24,24,1500,6,english,"95618, 95617, 95616",hourly,50.7,40.4,0.01,235,0.01,,0,68,8,47.2,510,8.5,196,8.2
2021-01-24,24,1600,6,english,"95618, 95617, 95616",hourly,50.8,40.5,0,71,0,,0,68,9.4,47.6,222,8.6,193,9.6
2021-01-24,24,1700,6,english,"95618, 95617, 95616",hourly,49.3,42.4,0,-5,0,,0.02,77,8.1,47.8,51,9.2,224,8.3
2021-01-24,24,1800,6,english,"95618, 95617, 95616",hourly,46.7,44.8,0,-40,0,,0.04,93,4.7,47.7,2,10.1,202,4.8
2021-01-24,24,1900,6,english,"95618, 95617, 95616",hourly,46.2,45.4,0,-41,0,,0.01,97,4.5,47.5,0,10.3,193,4.6
2021-01-24,24,2000,6,english,"95618, 95617, 95616",hourly,45.5,44.2,0,-41,0,,0,95,6.1,47.4,0,9.9,202,6.3
2021-01-24,24,2100,6,english,"95618, 95617, 95616",hourly,45.5,44,0,-41,0,,0,94,5.5,47.3,0,9.8,217,5.6
2021-01-24,24,2200,6,english,"95618, 95617, 95616",hourly,45.2,43.1,0,-41,0,,0,92,2.5,47.2,0,9.5,229,2.7
2021-01-24,24,2300,6,english,"95618, 95617, 95616",hourly,43.6,40.8,0,-42,0,,0,90,3.1,47,0,8.6,247,3.2
2021-01-24,24,2400,6,english,"95618, 95617, 95616",hourly,43.5,38.2,0,-43,0,,0,81,5,46.7,0,7.8,307,5
2021-01-25,25,0100,6,english,"95618, 95617, 95616",hourly,42.9,34.5,0,-47,0,,0,72,7.2,46.5,0,6.8,318,7.7
2021-01-25,25,0200,6,english,"95618, 95617, 95616",hourly,42.1,35.8,0,-46,0,,0,78,7,46.2,0,7.1,335,7.3
2021-01-25,25,0300,6,english,"95618, 95617, 95616",hourly,41.6,37,0,-46,0,,0,83,4.9,46,0,7.5,289,5.3
